name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people
Chavadi,Yes,Yes,4.4,2241,080 49653031,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian","1,200"
Chavadi,Yes,Yes,4.4,2241,080 49653031,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian","1,200"
Chavadi,Yes,Yes,4.4,2239,080 49653031,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian","1,200"
Chavadi,Yes,Yes,4.4,2237,080 49653031,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian","1,200"
Chavadi,Yes,Yes,4.4,2233,080 49653031,Bannerghatta Road,"Casual Dining, Bar","Pizza, Cocktails, Saffron Rice, Pie, Sulemani Chai, Prawn Crackers, Waffles","Continental, North Indian, Pizza, Italian","1,200"
Bangalore Brew Works,No,Yes,4.2,2213,080 49653436,Residency Road,"Microbrewery, Lounge","Spaghetti, Wheat Beer, Cocktails, Risotto, Nachos, Gourmet Pizza, Draught Beer","Continental, Italian","1,700"
Bangalore Brew Works,No,Yes,4.2,2213,080 49653436,Residency Road,"Microbrewery, Lounge","Spaghetti, Wheat Beer, Cocktails, Risotto, Nachos, Gourmet Pizza, Draught Beer","Continental, Italian","1,700"
Bangalore Brew Works,No,Yes,4.2,2212,080 49653436,Residency Road,"Microbrewery, Lounge","Spaghetti, Wheat Beer, Cocktails, Risotto, Nachos, Gourmet Pizza, Draught Beer","Continental, Italian","1,700"
Bangalore Brew Works,No,Yes,4.2,2212,080 49653436,Residency Road,"Microbrewery, Lounge","Spaghetti, Wheat Beer, Cocktails, Risotto, Nachos, Gourmet Pizza, Draught Beer","Continental, Italian","1,700"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2143,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2143,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2136,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2136,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2133,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2133,080 49653158,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
Vinny's,Yes,Yes,4.2,2130,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
Vinny's,Yes,Yes,4.2,2123,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2119,080 49652886,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2119,080 49652886,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2115,080 49652886,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
Vinny's,Yes,Yes,4.2,2115,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
Vinny's,Yes,Yes,4.2,2115,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
Vinny's,Yes,Yes,4.2,2115,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
Vinny's,Yes,Yes,4.2,2115,080 26716795,Banashankari,Casual Dining,"Pizza, Pasta, Garlic Bread, Nachos, Penne Alfredo, Mozzarella Sticks, Salad","Pizza, Italian, Continental, Desserts",800
JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2111,080 49652886,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200"
Onesta,Yes,Yes,4.4,2110,080 67424990,Whitefield,"Casual Dining, Cafe","Margarita, Chicken Tikka, Chocolate Pizza, Prawn Ravioli, Mocktails, Potato Wedges, Tiramisu","Pizza, Cafe, Italian",600
Onesta,Yes,Yes,4.4,2110,080 67424990,Whitefield,"Casual Dining, Cafe","Margarita, Chicken Tikka, Chocolate Pizza, Prawn Ravioli, Mocktails, Potato Wedges, Tiramisu","Pizza, Cafe, Italian",600
Onesta,Yes,Yes,4.4,2110,080 67424990,Whitefield,"Casual Dining, Cafe","Margarita, Chicken Tikka, Chocolate Pizza, Prawn Ravioli, Mocktails, Potato Wedges, Tiramisu","Pizza, Cafe, Italian",600
Fava,No,Yes,4.4,2055,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2055,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2055,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2054,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2054,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2054,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2054,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2052,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2052,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2052,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Sangria, Pasta","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2041,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2041,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2041,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2041,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2039,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2039,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2039,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Fava,No,Yes,4.4,2039,080 49652925,Lavelle Road,"Casual Dining, Bar","Gnocchi, Cocktails, Pizza, Salads, Creme Brulee, Pasta, Sangria","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab","1,200"
Simon Says Brew Works,No,Yes,4.5,2014,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Stout, Veg Platter","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,2014,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Stout, Veg Platter","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,2011,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Stout, Veg Platter","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,2011,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Stout, Veg Platter","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
BYLI - Bet You Love It!,No,Yes,4.2,2011,080 49652954,Kalyan Nagar,Casual Dining,"Pizza, Pasta, Sandwiches, Burgers, Nachos, Meatballs, Mocktails","Continental, Italian, Mexican, Asian",800
Simon Says Brew Works,No,Yes,4.5,2005,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Stout, Veg Platter","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,1995,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Veg Platter, Stout","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,1995,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Veg Platter, Stout","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,1991,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Veg Platter, Stout","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
BYLI - Bet You Love It!,No,Yes,4.2,1989,080 49652954,Kalyan Nagar,Casual Dining,"Pizza, Sandwiches, Burgers, Nachos, Meatballs, Pasta Carbonara, Mocktails","Continental, Italian, Mexican, Asian",800
Simon Says Brew Works,No,Yes,4.5,1932,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Veg Platter, Stout","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Simon Says Brew Works,No,Yes,4.5,1932,080 49653390,Koramangala 5th Block,"Microbrewery, Casual Dining","Beer, Onion Pakoda, Long Island Iced Tea, Peri Peri Chicken, Cocktails, Veg Platter, Stout","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400"
Smally's Resto Cafe,Yes,Yes,4.1,1852,+91 7406762555,Ulsoor,Cafe,"Burgers, Sandwiches, Salads, Disco Chicken, Beef Steak, Wedges, Peri Chicken","Cafe, Italian, Burger, American, Steak",650
What's In A Name,Yes,Yes,4.1,1798,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1798,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1798,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1795,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1795,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1795,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1792,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1792,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1792,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1789,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1789,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1789,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1788,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
The Pizza Bakery,Yes,Yes,4.8,1785,080 49652602,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Salads","Italian, Pizza, Beverages","1,200"
The Pizza Bakery,Yes,Yes,4.8,1785,080 49652602,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Salads","Italian, Pizza, Beverages","1,200"
What's In A Name,Yes,Yes,4.1,1785,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
The Pizza Bakery,Yes,Yes,4.8,1781,080 49652602,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Salads","Italian, Pizza, Beverages","1,200"
What's In A Name,Yes,Yes,4.1,1781,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1774,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1774,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1774,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
What's In A Name,Yes,Yes,4.1,1774,080 49652465,Koramangala 5th Block,Pub,"Cocktails, Chicken Nachos, Pizza, Peri Peri Fries, Hush Puppies, Beer, Tiramisu","Finger Food, Asian, European, Italian","1,200"
Onesta,Yes,Yes,4.6,1755,+91 8049525686,Basavanagudi,"Casual Dining, Cafe","Barbeque Chicken Pizza, Mushroom Ravioli, Pasta, Lasagne, Berryblast, Mocktails, Potato Wedges","Pizza, Cafe, Italian",600
Onesta,Yes,Yes,4.6,1755,+91 8049525686,Basavanagudi,"Casual Dining, Cafe","Barbeque Chicken Pizza, Mushroom Ravioli, Pasta, Lasagne, Berryblast, Mocktails, Potato Wedges","Pizza, Cafe, Italian",600
The Pizza Bakery,Yes,Yes,4.8,1724,080 49652968,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Coffee Ice Cream","Italian, Pizza, Beverages","1,200"
The Pizza Bakery,Yes,Yes,4.8,1724,080 49652968,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Coffee Ice Cream","Italian, Pizza, Beverages","1,200"
The Pizza Bakery,Yes,Yes,4.8,1724,080 49652968,Indiranagar,Casual Dining,"Pizza, Garlic Bread, Beer, Tiramisu, Vanilla Ice Cream, Ravioli, Coffee Ice Cream","Italian, Pizza, Beverages","1,200"
Cafe Max,No,No,4.2,1654,080 41200469,Indiranagar,"Cafe, Casual Dining","Pasta, Wine, Mocktails, Coffee, Virgin Mojito, Salads, Sangria","Cafe, Continental, Italian, German, French, Spanish","1,300"
Cafe Max,No,No,4.3,1651,080 41200469,Indiranagar,"Cafe, Casual Dining","Pasta, Wine, Mocktails, Coffee, Virgin Mojito, Salads, Sangria","Cafe, Continental, Italian, German, French, Spanish","1,300"
Cafe Max,No,No,4.3,1651,080 41200469,Indiranagar,"Cafe, Casual Dining","Pasta, Wine, Mocktails, Coffee, Virgin Mojito, Salads, Sangria","Cafe, Continental, Italian, German, French, Spanish","1,300"
Boondock Bistro,Yes,Yes,3.9,1649,080 49653464,Whitefield,"Casual Dining, Cafe","Burgers, Steak, Pasta, Salad, Chicken Wings, Apple Pie, Fries","Steak, Continental, American, Italian, Salad, Cafe",900
Boondock Bistro,Yes,Yes,3.9,1636,080 49653464,Whitefield,"Casual Dining, Cafe","Burgers, Steak, Baconator Burger, Chicken Bbq Wings, Cream Soup, Sandwiches, Pasta","Steak, Continental, American, Italian, Salad, Cafe",900
Boondock Bistro,Yes,Yes,3.9,1636,080 49653464,Whitefield,"Casual Dining, Cafe","Burgers, Steak, Baconator Burger, Chicken Bbq Wings, Cream Soup, Sandwiches, Pasta","Steak, Continental, American, Italian, Salad, Cafe",900
Via Milano,Yes,Yes,4.2,1629,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1627,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1627,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1626,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1626,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1626,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1624,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Boondock Bistro,Yes,Yes,4.0,1623,080 49653464,Whitefield,"Casual Dining, Cafe","Burgers, Steak, Baconator Burger, Chicken Bbq Wings, Cream Soup, Sandwiches, Pasta","Steak, Continental, American, Italian, Salad, Cafe",900
Via Milano,Yes,Yes,4.2,1621,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Via Milano,Yes,Yes,4.2,1617,+91 8041309997,Koramangala 4th Block,Casual Dining,"Pasta, Pizza, Steak, Mojito, Salads, Tiramisu, Sea Food","Salad, Italian, Desserts, Pizza","1,500"
Eat Street,No,No,4.2,1536,080 42296566,Koramangala 6th Block,Quick Bites,"Lassi, Nachos, Mojito, Roti, Panipuri, Pizza, Waffles","North Indian, Chinese, Italian, Street Food, Desserts",600
Eat Street,No,No,4.2,1534,080 42296566,Koramangala 6th Block,Quick Bites,"Lassi, Nachos, Mojito, Roti, Panipuri, Pizza, Waffles","North Indian, Chinese, Italian, Street Food, Desserts",600
